zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
84074,Male,42,Woodside Blvd,,married_present,some_college,no_degree,white,police_officer,Dicks,Mark,John,2,Tooele,UT,USA,Tooele County,01d5e4ce-6e9f-4b94-91d8-5abf77d03d87
29376,Male,28,Cobblewood Arch,,married_present,bachelors,arts_humanities,white,police_officer,Mcewen,Jon,Kirby,30,Roebuck,SC,USA,Spartanburg County,e61c4608-f7e4-43fb-89e2-1294a5e0236f
30809,Male,62,Route 29,,married_present,graduate,arts_humanities,white,police_officer,Nethers,John,M,176,Evans,GA,USA,Columbia County,2c488866-bcd5-43a2-a8fd-256b5ff3369d
94947,Female,27,Canyon Rim Row,,never_married,associates,no_degree,east asian,police_officer,Wong,Hongyu,,149,Novato,CA,USA,Marin County,39c7029e-5fb2-455d-a480-97253402bcb9
32817,Male,42,Pimlico Way,,never_married,some_college,no_degree,black,police_officer,Williams,William,,545,Orlando,FL,USA,Orange County,dc16df94-52c7-4b26-83d3-14b44dcc4b0d
4736,Female,68,Randall St,,married_present,bachelors,education,white,police_officer,Storus,Jessica,Dakota,95,Caribou,ME,USA,Aroostook County,9860bea8-f75f-4eb8-8f76-c70103a900bd
95608,Male,41,Pratt Ave,,divorced,bachelors,stem,white,police_officer,Adams,Anthony,,52,Carmichael,CA,USA,Sacramento County,f86900b7-16b0-435a-a7f7-065983958094
61704,Male,23,Elmhurst Rd,,never_married,bachelors,stem,white,police_officer,Schumacher,Michael,Francis,107,Bloomington,IL,USA,McLean County,f1a192c1-274f-460a-850d-7db9546b7eb5
2066,Male,39,Margaret St,9,married_present,associates,no_degree,white,police_officer,Mapp,Hunter,Andrew,86,Scituate,MA,USA,Plymouth County,68b923fe-84d8-48cf-8664-69b7445cab27
89433,Male,52,Bear Springs Cir,,widowed,less_than_9th,no_degree,white,police_officer,Olmos,Jerid,,132,Sun Valley,NV,USA,Washoe County,620cbb85-7aef-41b6-bf6f-4802b3407e3f
19707,Male,32,Deepspring Ct,,married_present,associates,no_degree,black,police_officer,Ford,Thomas,L,3,Hockessin,DE,USA,New Castle County,0c4685f3-f410-45e5-ad30-6f165d790e03
34690,Male,64,Talon Ct,,married_present,high_school,no_degree,white,police_officer,Welsh,Kenneth,Howard,26,Holiday,FL,USA,Pasco County,b0ea9438-c854-47a6-aaca-17c680deecfe
32607,Male,37,Seascape Cv,,never_married,high_school,no_degree,white,police_officer,Vandoren,Michael,Henry,74,Gainesville,FL,USA,Alachua County,ba0ea870-7055-4c04-b3f4-fedf8e3c23f3
55309,Female,49,Girard Avenue South,,married_present,some_college,no_degree,south asian,police_officer,Patel,Jocelyn,Jane,484,Big Lake,MN,USA,Sherburne County,99cb05c7-f4da-42fa-b7b4-2f704df20d19
60021,Male,19,North Oketo Avenue,,never_married,high_school,no_degree,white,police_officer,Ralston,Jimmy,Kurian,18,Fox River Grove,IL,USA,McHenry County,428ad9e6-a4b6-4509-b096-efe0f1c165ad
30009,Female,51,Bartram Street,,separated,bachelors,stem,dominican,police_officer,Cantu,Dora,,11,Alpharetta,GA,USA,Fulton County,92f5ec89-93fe-4a8d-9c49-8eb868c6ae03
32708,Male,49,Parkview Ct NE,,never_married,bachelors,business,white,police_officer,Berman,Perry,James,281,Winter Springs,FL,USA,Seminole County,81c9e197-c268-4dd3-b7d1-cc5c7202cc83
54311,Female,21,Meadow Ln,,never_married,some_college,no_degree,white,police_officer,Vannorman,Christine,Leemarie,269,Green Bay,WI,USA,Brown County,e78c14bf-277d-4891-9b73-06c6e1737844
91106,Male,36,E Francis St,,divorced,bachelors,stem,white,police_officer,Bowlin,Joseph,B,503,Pasadena,CA,USA,Los Angeles County,03ae590b-d4ee-4719-a8f0-8ac30eb21e81
77379,Male,35,East Pima Circle,,never_married,graduate,arts_humanities,mexican,police_officer,Alejo,Jesus,M,47,Spring,TX,USA,Harris County,9981e5c1-a6ef-4bad-9a11-61bd222aad22
35222,Female,57,10th St,,widowed,bachelors,arts_humanities,white,police_officer,Mcwhorter,Ann,S,140,Birmingham,AL,USA,Jefferson County,bcf3ebd8-3dbc-4536-bf43-b2b615fc76f7
50158,Male,58,4th Ave NE,,married_present,some_college,no_degree,mexican,police_officer,Mosquera,Diego,,184,Marshalltown,IA,USA,Marshall County,170673d3-78ef-4e15-ad23-eb159fbcdcf5
11432,Male,36,Crestmount Avenue,,married_present,bachelors,stem_related,white,police_officer,Cairns,Roggie,Francis,56,Jamaica,NY,USA,Queens County,abab155b-cb8c-4c46-bf41-5613e9a31d08
65048,Male,64,Abraham Dr,,married_present,high_school,no_degree,white,police_officer,Billante,Jeffrey,M,85,Koeltztown,MO,USA,Osage County,6b1fce59-40db-489a-bd67-4222d864c298
11804,Female,33,Jay Jay Ct,,married_present,bachelors,business,south asian,police_officer,Khan,Vera,C,294,Old Bethpage,NY,USA,Nassau County,e289d65a-c22f-4345-8cd2-6484ea244431
2302,Male,58,Longbow Road,,married_present,less_than_9th,no_degree,black,police_officer,Wilson,Bria,Reid,684,Brockton,MA,USA,Norfolk County,069ef61d-1fc7-4fa6-b39f-4ee954eac7c6
27526,Female,56,Randolph Avenue,,married_present,less_than_9th,no_degree,white,police_officer,Foley,Janice,Louise,11,Fuquay Varina,NC,USA,Wake County,8e8cdc69-3c60-4489-adcc-9d733300be7f
10460,Male,33,Hobart Dr,,married_present,high_school,no_degree,white,police_officer,Balsis,Richard,L,77,Bronx,NY,USA,Bronx County,9eb9d4cc-e86a-4a2e-9fde-a7eda43c4980
54952,Female,24,Ingleside Ave,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Miller,Kimberly,A,715,Menasha,WI,USA,Calumet County,8f31637b-f9c5-4b3a-b0c7-f5b173d42602
23511,Male,21,Swepsonville Saxapahaw Road,B,divorced,high_school,no_degree,white,police_officer,Anderson,Nathan,Edward,146,Norfolk,VA,USA,Norfolk city,b20a6f8e-511e-4c29-87be-746c09e120f0
80215,Male,21,N Via Del Medio,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Cox,Bobby,Patick,81,Denver,CO,USA,Jefferson County,e8d24eda-7de0-41bf-a36f-1642d4ee151c
20650,Female,24,Holly Street,Apartment 2,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Crowley,Stacey,Lynn,348,Leonardtown,MD,USA,St. Mary's County,fab8be7a-6524-450b-b822-f0760b6253cf
90043,Male,29,E San Jose Ave,,never_married,high_school,no_degree,black,police_officer,Maxwell,George,J,579,Los Angeles,CA,USA,Los Angeles County,02681a53-6f05-4670-b16a-b111d4264eeb
60453,Female,45,Orchard Trail Dr,,married_present,bachelors,arts_humanities,mexican,police_officer,Cintron,Gladys,,99,Oak Lawn,IL,USA,Cook County,677b67c0-afaa-4713-8d94-9d0df4cb46e7
30215,Male,50,Foggy Bottom Rd,,married_present,bachelors,arts_humanities,black,police_officer,Morgan,Tavoris,L,201,Fayetteville,GA,USA,Clayton County,912ef31e-802f-4234-8ecb-c6fcc49b9ecb
75180,Male,34,Pinebrook Drive,,married_present,high_school,no_degree,black,police_officer,Moffitt,Albert,Dshawn,97,Balch Springs,TX,USA,Dallas County,a582cf8c-3225-4db8-944c-88c33e1ef0d4
44406,Male,43,11th St,,married_present,bachelors,arts_humanities,black,police_officer,Boatright,Brandon,Tyrone,388,Canfield,OH,USA,Mahoning County,c7b653eb-5216-4c6f-b645-e55e0f7367e4
47904,Male,59,W 14th Ave,,married_present,high_school,no_degree,white,police_officer,Wieczorek,Joseph,L,34,Lafayette,IN,USA,Tippecanoe County,79a8d7f8-3a91-4ff2-8576-3b55584163a0
76054,Male,60,Noble Drive,,married_present,graduate,arts_humanities,white,police_officer,Stanley,Jason,R,98,Hurst,TX,USA,Tarrant County,5f797c5c-217a-4941-9957-2e840c6be898
53558,Male,60,Mccall Street,,married_present,bachelors,business,white,police_officer,Oconnell,David,Monroe,243,Mcfarland,WI,USA,Dane County,bac76c9f-165f-41a1-bce7-4384f122bea1
30058,Male,39,N 4th St,,never_married,high_school,no_degree,southeast asian,police_officer,Thio,James,,584,Lithonia,GA,USA,DeKalb County,c937b634-b33b-4522-a771-0bddf09409d0
49418,Female,26,Powell Rd,,married_present,associates,no_degree,white,police_officer,Nakhla,Tracey,Eujeania,98,Grandville,MI,USA,Kent County,4781753c-ff22-4eac-a2d1-3d8603612f52
97209,Male,27,W Park St,Unit 240,never_married,graduate,business,white,police_officer,Goebeler,Nicolaos,J,201,Portland,OR,USA,Multnomah County,ab2d712f-ac56-47e6-b865-db7178078665
77707,Male,38,East Southern Avenue,,married_present,graduate,business,white,police_officer,Leblanc,Jeffrey,Lawrence,514,Beaumont,TX,USA,Jefferson County,fe5e5f54-f560-471c-b597-de3205cfb3da
94044,Male,64,Fairway Hill Circle,,married_present,bachelors,arts_humanities,southeast asian,police_officer,Nguyen,Binh,M,338,Pacifica,CA,USA,San Mateo County,59969361-dcc1-4647-a4d5-69561b325fd1
98357,Male,26,Apa Rd,,never_married,some_college,no_degree,white,police_officer,Boudreaux,Gary,Logan,226,Neah Bay,WA,USA,Clallam County,f0dadad6-30ce-4927-b9ee-8612bff2a6b8
41844,Male,72,Highway 230 W,,divorced,some_college,no_degree,white,police_officer,Quinn,Tyler,M,28,Pippa Passes,KY,USA,Knott County,d6dc2176-94fe-4ee6-ac21-297e399fd341
11411,Male,43,Devens St,,married_present,bachelors,arts_humanities,black,police_officer,Honore,Darryl,,13,Cambria Heights,NY,USA,Queens County,5fe62206-9ad5-4562-8ff1-88d06cbd7ebb
11234,Male,57,Burnwood Pt,,divorced,9th_12th_no_diploma,no_degree,white,police_officer,Reddick,Eddie,Thomas,158,Brooklyn,NY,USA,Kings County,d66a8869-0836-4923-9e6f-3938a382e153
15632,Male,61,Lee Street,,never_married,high_school,no_degree,white,police_officer,Yocum,Marshall,Brandon,250,Export,PA,USA,Westmoreland County,e0f84597-df28-4efc-a8cb-5c529d0c9d91
5819,Female,64,US Route 5 S,,married_present,some_college,no_degree,white,police_officer,Green,Debora,Cynthia,65,Saint Johnsbury,VT,USA,Caledonia County,cdd06f70-6ad7-4989-b917-009148541221
6085,Male,57,Lee Street,,married_present,bachelors,stem,black,police_officer,Carelock,Jerry,D,223,Unionville,CT,USA,Hartford County,c4b11b3a-4bec-4b6c-9d17-bfee79fc2c7d
77382,Female,31,Mason Road,,married_present,bachelors,education,black,police_officer,Roberts,Sheila,,400,Spring,TX,USA,Montgomery County,cfb40b5e-f9a6-4061-98db-d165b5243c66
43035,Female,57,W Broad St,,married_present,bachelors,business,white,police_officer,Crawford,Tracy,Lemae,91,Lewis Center,OH,USA,Delaware County,df9da841-b978-482f-b252-acbccbd4ae90
49948,Male,43,Wulff Road,,married_present,some_college,no_degree,white,police_officer,Talley,Brandon,Trent,557,Mass City,MI,USA,Ontonagon County,637f770e-c02c-4f94-ac9c-ebb19ad08274
49250,Female,30,Monroe Ave,,married_present,high_school,no_degree,white,police_officer,Zajac,Tiffany,K,157,Jonesville,MI,USA,Hillsdale County,c355c7bc-1622-4d94-ac04-a5f808c6589f
30082,Male,47,Stanton Hill Rd,,married_present,bachelors,business,black,police_officer,Barrett,Benjamin,Newman,43,Smyrna,GA,USA,Cobb County,74feecf3-5b4f-4244-b8aa-18cb12f3bb98
86442,Male,63,Calvary Rd,,married_present,some_college,no_degree,white,police_officer,Friar,Harvey,Henry,257,Bullhead City,AZ,USA,Mohave County,a7be5b02-d80f-41cb-a347-85b57312192a
21207,Female,63,Mulberry Rd,,never_married,high_school,no_degree,white,police_officer,Newman,Mildred,Lynn,41,Gwynn Oak,MD,USA,Baltimore County,97d899f9-2d60-4e58-ac3d-6de6c10eb582
64057,Male,26,3 Ave NW,,never_married,high_school,no_degree,white,police_officer,Guenthner,Kyle,Andrew,160,Independence,MO,USA,Jackson County,2b29def9-d246-4942-804a-8c83927efa0c
87120,Male,61,Cabana Drive,,separated,some_college,no_degree,white,police_officer,Duff,Stephen,Roberts,276,Albuquerque,NM,USA,Bernalillo County,18ff1e44-a539-4f9e-96d6-c2060b43d1a2
59718,Male,48,Winston Lane,TRLR 44,divorced,bachelors,stem,white,police_officer,Erichsen,Danny,William,308,Bozeman,MT,USA,Gallatin County,57604237-f9d1-4462-bef1-49fc313264c2
15410,Male,30,Towne Blvd,,married_present,bachelors,arts_humanities,white,police_officer,Curet,Spencer,Molnar,204,Adah,PA,USA,Fayette County,8d6606ee-e307-482c-a75d-8868380e66a7
50131,Female,32,E 13th St,,married_present,bachelors,stem_related,east asian,police_officer,Lee,Megumi,,599,Johnston,IA,USA,Polk County,8660bccf-0333-40da-bb0e-ba1150b1cd75
45417,Male,37,E Norwich St,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Hillis,Rickey,Ernest,41,Dayton,OH,USA,Montgomery County,09f834e3-fb02-4f7d-928f-ef5cb19f48f6
2909,Male,62,Green Street,,married_present,high_school,no_degree,white,police_officer,Thomas,Faisal,Ross,255,Providence,RI,USA,Providence County,79be9296-9b2b-4eeb-bf28-8afc426f2841
78249,Female,18,Hickory Hill St,,never_married,high_school,no_degree,mexican,police_officer,Pena,Teresita,Teresita,269,San Antonio,TX,USA,Bexar County,acfe7f1e-ba0d-4c57-acdd-b391debf6dd5
88023,Female,39,W Illinois Ave,,married_present,some_college,no_degree,mexican,police_officer,Gil,Maria,,16,Bayard,NM,USA,Grant County,05ca9e47-1944-4b7c-8b27-037fa84c8e4b
2446,Female,40,Hudson St,210,married_present,bachelors,arts_humanities,white,police_officer,Carswell,Madison,Lila,338,Brookline,MA,USA,Suffolk County,12240b4b-d6b4-438b-ab1e-2dde56ab7450
76639,Female,48,South Arizona State Highway 95,,married_present,less_than_9th,no_degree,white,police_officer,Howell,Tina,Fair,180,Dawson,TX,USA,Navarro County,57428f9e-7984-4747-a501-858e33924c68
77039,Male,38,Daflyn Ln,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Braswell,Norman,Cory,103,Houston,TX,USA,Harris County,1bd1ffbb-8357-43cc-8eee-da5f19f61219
88008,Female,27,Bear Mountain,,married_present,bachelors,education,mexican,police_officer,Cruz,Sherry,Herminia,138,Santa Teresa,NM,USA,Dona Ana County,592b688c-1e41-43ba-9bbe-88b2b940acaa
77437,Male,53,E 12th St,,never_married,high_school,no_degree,white,police_officer,Baxley,Eric,Michael,136,El Campo,TX,USA,Wharton County,a0fff3a1-c21f-41eb-8b9f-bc785f7bbb36
19140,Female,55,Edison Avenue,,divorced,high_school,no_degree,black,police_officer,Charles,Cassandra,V,32,Philadelphia,PA,USA,Philadelphia County,09781498-0ec7-47e3-b1cc-697879acd3f0
95616,Male,18,Living Oak Ct,,never_married,some_college,no_degree,spaniard,police_officer,Gomez,Enrique,,319,Davis,CA,USA,Yolo County,4eb39c92-8acd-4eef-b49e-5ae8711a4db6
92404,Male,29,Garcia Rd,,married_present,high_school,no_degree,mexican,police_officer,Murillo,Luis,,32,San Bernardino,CA,USA,San Bernardino County,36f9cc0d-a9f3-4867-bded-35056beb06f4
48708,Male,26,Bowser Ave,,never_married,some_college,no_degree,mexican,police_officer,Camacho,Alexander,G,182,Bay City,MI,USA,Bay County,4bb8bb45-52ad-4991-a6bb-a6e54019123d
30677,Male,61,Wildwood Dr,,married_present,bachelors,arts_humanities,white,police_officer,Loup,James,R,73,Watkinsville,GA,USA,Oconee County,bd3b4347-ee28-4a25-a123-c368aeaeb151
77301,Male,33,Winding Vw,,never_married,less_than_9th,no_degree,mexican,police_officer,Ruiz,Wilberto,,639,Conroe,TX,USA,Montgomery County,0bcb2662-2006-4ef2-8ffb-75bc4ab5a1ad
85225,Male,21,Highgate Dr,,never_married,high_school,no_degree,white,police_officer,Bennett,Drew,Rene,137,Chandler,AZ,USA,Maricopa County,3072a034-eb63-4a39-b9da-4b38c7c0e59e
46323,Male,19,Croftshire Ct,,never_married,high_school,no_degree,mexican,police_officer,Ortiz,Julio,,7,Hammond,IN,USA,Lake County,2f5142d8-4c64-4428-ab8f-2d4641f24408
14719,Male,56,High Bridge Rd,,married_present,bachelors,business,white,police_officer,Cox,Kyle,M,56,Cattaraugus,NY,USA,Cattaraugus County,a656f899-23fe-44f6-a51b-3a2f3a5c1ae3
7882,Female,35,Village Green,,married_present,bachelors,arts_humanities,dominican,police_officer,Hernandez,Amparo,,49,Washington,NJ,USA,Hunterdon County,d7f2a406-e975-4ced-b534-43ba0d83ce6f
60506,Female,58,Darlington Rd E,,married_present,graduate,arts_humanities,puerto rican,police_officer,Salas,Maria,A,487,Aurora,IL,USA,Kane County,71a36f05-c150-44bd-bd7c-1fd39f8ca433
21144,Male,57,Lakeside Dr,,married_present,high_school,no_degree,white,police_officer,Kennedy,Earl,Jacob,324,Severn,MD,USA,Anne Arundel County,58ab9111-0d1b-4d8d-a8d4-26fe63435bb8
79843,Female,54,East Mescal Drive,,married_present,bachelors,arts_humanities,mexican,police_officer,Correa,Veronica,,182,Marfa,TX,USA,Presidio County,83435e77-5486-4f6e-be70-896eaad9e256
926,Male,62,Astros,Nevado,married_present,associates,no_degree,puerto rican,police_officer,Gonzalez,Jose,Benjamin,274,San Juan,PR,USA,Bayamon Municipio,49b8c5f0-df60-437d-821e-22652ff52087
87048,Male,40,North 88th Avenue,,married_present,9th_12th_no_diploma,no_degree,american indian,police_officer,Jackson,Avi,L,65,Corrales,NM,USA,Sandoval County,0b7c0e1d-4514-4844-8b5b-87de390739d3
28078,Female,34,Riverwood Rd,,never_married,bachelors,arts_humanities,white,police_officer,Seagreen,Jane,Mary,400,Huntersville,NC,USA,Mecklenburg County,94aeb341-b52c-4a47-b651-af25f581a609
98589,Male,63,51st Ave SW,,married_present,some_college,no_degree,white,police_officer,Williams,Joseph,Edward,61,Tenino,WA,USA,Thurston County,10de5e0a-05d2-48ac-b36f-3701c1ce1a2b
71446,Male,64,3rd St SE,,married_present,some_college,no_degree,white,police_officer,Gilberto,Merrick,William,18,Leesville,LA,USA,Vernon Parish,d8644bc7-a91d-4de4-a811-f7f821e61d27
14221,Male,21,Chadwell Cir,,never_married,bachelors,arts_humanities,white,police_officer,Schnorf,Mark,Randell,267,Buffalo,NY,USA,Erie County,09110dba-b444-4e48-beae-fd1bdbb4e198
28461,Male,24,South Bay Street,,never_married,high_school,no_degree,honduran,police_officer,Silvers,Javier,,8,Southport,NC,USA,Brunswick County,86a51ff5-5f38-4ea8-accb-073d61633220
1841,Female,26,Lincoln St,,never_married,high_school,no_degree,white,police_officer,Laird,Wanda,Lorraine,273,Lawrence,MA,USA,Essex County,dafdbbe6-0fdf-4208-af2a-82314ee6a0b0
659,Male,36,Isla Nena,20 So,never_married,bachelors,arts_humanities,puerto rican,police_officer,Perez,Arturo,Eugenio,368,Hatillo,PR,USA,Hatillo Municipio,b408f11e-2fcd-47e4-984b-a53236e6764c
48220,Female,30,Oakhill Rd,,never_married,bachelors,arts_humanities,black,police_officer,Holmes,Jammie,,61,Ferndale,MI,USA,Oakland County,6c54f847-7189-4941-99d7-fc1366f3c0b3
83686,Male,38,Marvel Ln,,married_present,high_school,no_degree,white,police_officer,Sheppard,Daniel,Williamson,433,Nampa,ID,USA,Canyon County,4a689a21-44a8-47da-a202-4aac99f0e695
75019,Female,37,North 59th Avenue,,married_present,bachelors,business,south asian,police_officer,Kansara,Kha,,5,Coppell,TX,USA,Denton County,7c41177e-93d2-468c-8176-66033429ff13
783,Male,33,Aries,,separated,high_school,no_degree,puerto rican,police_officer,Valadez,Antonio,,234,Corozal,PR,USA,Toa Alta Municipio,1215d87f-07a4-48e9-add8-2d690f80493d
6071,Male,58,Downeast Cir,,never_married,bachelors,arts_humanities,white,police_officer,Rathbone,Malcolm,J,27,Somers,CT,USA,Tolland County,f996473c-46e6-4545-a2e5-50afa80fc1fb
41016,Male,28,Pinnacle Dr,,never_married,high_school,no_degree,white,police_officer,Davies,Jason,J,59,Covington,KY,USA,Kenton County,50bb3caa-c2bd-4576-b88d-3fb8447bcafc
37064,Female,38,Ranalet Dr,,married_present,graduate,arts_humanities,white,police_officer,Durbin,Claire,Lynn,278,Franklin,TN,USA,Williamson County,bbf9cbc8-e6b9-4cc5-8285-2806d19f0c99
33196,Male,43,Sir Hamilton Cir,,married_present,high_school,no_degree,cuban,police_officer,Hipolito,Jovanni,Carlos,68,Miami,FL,USA,Miami-Dade County,086f3b0b-080b-4378-a4f7-95ccec338806
98665,Female,64,N 2nd St,,separated,9th_12th_no_diploma,no_degree,white,police_officer,Roby,Deborah,,64,Vancouver,WA,USA,Clark County,92fea65c-6fa6-46d1-b19f-b871cf862bec
8865,Male,55,Guilford Ave,,divorced,bachelors,education,south asian,police_officer,Natividad,Elieth,Satish,160,Phillipsburg,NJ,USA,Warren County,2b8878d2-1b4b-4058-8b40-22f790a106a8
6704,Female,24,Washington St,,never_married,high_school,no_degree,white,police_officer,Rolls,Joanne,F,19,Waterbury,CT,USA,New Haven County,89189b67-f99e-4b3e-87b1-01e439ab82a3
60411,Male,29,Clinton Heights Ave,,married_present,high_school,no_degree,mexican,police_officer,Casas,Hernan,Navarro,578,Chicago Heights,IL,USA,Cook County,b09d75bd-0da2-4e40-99d3-b363951bf031
33139,Male,40,Le Conte St,C,never_married,less_than_9th,no_degree,mexican,police_officer,Garcia,Harry,,23,Miami Beach,FL,USA,Miami-Dade County,65a2bdcc-c043-4541-a861-df6845366758
94565,Male,22,W Hollywood Blvd,43,never_married,high_school,no_degree,white,police_officer,Hofmann,Michael,W,33,Pittsburg,CA,USA,Contra Costa County,6887982c-b56b-40fc-8912-90fb677a5794
30058,Male,25,Graham Sherron Road,,never_married,some_college,no_degree,black,police_officer,Guyton,William,Steven,88,Lithonia,GA,USA,Rockdale County,032f8a2d-921b-40a1-b87a-03f0c70b6bf8
60153,Male,58,Concord Ct,,never_married,high_school,no_degree,mexican,police_officer,Beltran,Christian,,91,Maywood,IL,USA,Cook County,a00dc797-3282-451f-92c6-4c263aaec79f
30601,Male,18,Sweet Gum Cres,304,never_married,associates,no_degree,black,police_officer,Mackins,Christopher,R,132,Athens,GA,USA,Clarke County,2a77b2fc-59dc-4d79-b4ee-bf514900ce83
92374,Female,40,Ivy Ave,,married_present,graduate,arts_humanities,mexican,police_officer,Herrera,Raquel,Milagros,1084,Redlands,CA,USA,San Bernardino County,cd3035e8-ad42-4f4b-b01d-c01aac16d68b
48418,Male,41,E Harry Ave,,never_married,bachelors,business,white,police_officer,Barton,Brian,Abbott,347,Byron,MI,USA,Shiawassee County,238d5e0b-fd55-4403-85af-dcd1b75293a8
31324,Male,38,General Arthurs Ln,802,married_present,high_school,no_degree,white,police_officer,Lopiccolo,Joey,M,48,Richmond Hill,GA,USA,Bryan County,51e6d483-afbc-474f-95da-e7d48ebb4687
41164,Male,48,Hill Ln,,divorced,some_college,no_degree,white,police_officer,White,Barry,Hall,219,Olive Hill,KY,USA,Elliott County,a1879ed3-09f1-4eda-b8ac-e96c4396764a
92027,Female,63,Sycamore Street,,married_present,some_college,no_degree,white,police_officer,Savage,Patricia,C,59,Escondido,CA,USA,San Diego County,be3662cf-7e01-4363-a652-ad7bd2a60269
11568,Male,49,Charlecote Rdg,,married_present,some_college,no_degree,white,police_officer,Dunlevy,Andrew,Frederick,40,Old Westbury,NY,USA,Nassau County,8141a7c0-8314-4599-93e4-74fb5d7891d2
6360,Male,24,Daniels Street,402,never_married,high_school,no_degree,black,police_officer,Agber,Vincent,,167,Norwich,CT,USA,New London County,8e8dcba7-ab3a-4505-ab57-c1bc69d66eeb
32779,Female,38,Lakeside Dr,,never_married,some_college,no_degree,puerto rican,police_officer,Rodriguez,Erica,Lucia,92,Longwood,FL,USA,Seminole County,4316757c-a727-41cc-a5ee-f34ee73a706f
95050,Male,55,W Wicks St,,never_married,less_than_9th,no_degree,east asian,police_officer,Do,Kwang,Xuan,158,Santa Clara,CA,USA,Santa Clara County,4f960706-bca4-4d60-b5aa-4cebaa021087
46051,Male,32,West State Road 46,,married_present,high_school,no_degree,white,police_officer,Rumrell,Brian,Horace,35,Lapel,IN,USA,Madison County,fe874903-f054-4825-aa90-e77d14c8589c
10280,Male,27,Nicodemus Mill Rd,,never_married,bachelors,stem,east asian,police_officer,Sia,Ping,Takahiro,97,New York,NY,USA,New York County,6e5ba7c8-af38-47b8-9b87-3ca462c034ad
53154,Male,50,Franklin Ave,,married_present,bachelors,arts_humanities,white,police_officer,Noury,Basem,J,636,Oak Creek,WI,USA,Milwaukee County,d0ad76fc-3ba7-4199-a01d-35b40344acfa
34655,Male,44,Clubhouse Rd,,married_present,bachelors,business,cuban,police_officer,Rosado,Freddy,Alberto,99,New Port Richey,FL,USA,Pasco County,b9960a41-198d-42f4-9359-5033b320e2ff
60060,Male,30,Waukegan Road,,never_married,some_college,no_degree,white,police_officer,Phelps,Blake,Montgomery,163,Mundelein,IL,USA,Lake County,21f5a1f2-4cc8-432e-bc45-b783b941f345
78240,Male,42,East Main Street,,never_married,bachelors,stem,white,police_officer,Williamson,William,Carl,50,San Antonio,TX,USA,Bexar County,9ae6d986-46fd-4b5e-be4a-63d8ebc67afc
79601,Female,29,Concord Ln,,never_married,high_school,no_degree,white,police_officer,Tubaugh,Catherine,Leneave,694,Abilene,TX,USA,Jones County,56e1dabf-b65a-480a-9fc9-242c7ea9408f
29824,Female,36,State Route 81,,never_married,some_college,no_degree,east asian,police_officer,Yuan,Mee,Hui,153,Edgefield,SC,USA,Edgefield County,ff9cdad5-85cf-452b-bc28-18328d920ed1
1545,Female,30,Old Danville Rd,,married_present,bachelors,education,puerto rican,police_officer,Mor,Jaime,Natalia,260,Shrewsbury,MA,USA,Worcester County,ccbb60cb-3c44-4e7c-ad5a-5f9f73aec70b
41101,Male,20,Devon Cliffs Drive,,never_married,high_school,no_degree,black,police_officer,Mattocks,Troy,J,62,Ashland,KY,USA,Greenup County,f9b1e02a-7a37-448b-98c1-4b77e2a856e3
98251,Male,21,23rd Ave NE,Apt 655,never_married,high_school,no_degree,white,police_officer,Olson,Yossef,Allegood,373,Gold Bar,WA,USA,King County,881e7549-80d7-4563-b4a0-efc74fb982e2
60548,Male,41,Plymouth,,married_present,high_school,no_degree,white,police_officer,Whiteaker,Clayton,Morris,24,Sandwich,IL,USA,Kendall County,6e7af586-6019-4f04-a1f7-eb4e2789fac3
6457,Male,43,Scrimshaw Ln,,married_present,high_school,no_degree,east asian,police_officer,Chou,Hai,Fu,9,Middletown,CT,USA,Middlesex County,7dcb4050-8465-4394-be10-757b4585094f
52405,Male,45,Happy Hollow Ln,,married_present,bachelors,education,white,police_officer,Elliott,Edward,,156,Cedar Rapids,IA,USA,Linn County,1b74f191-cc88-49ef-a639-241cc51baa7c
89030,Female,52,W 730 N Cir,,divorced,less_than_9th,no_degree,black,police_officer,Clayton,Joyce,,157,North Las Vegas,NV,USA,Clark County,cdfb4dd8-a8fe-4ea9-918b-249cac0b103b
60656,Male,28,Cortland Reserve Dr,,never_married,graduate,business,black,police_officer,Holmes,Donte,Paul,387,Chicago,IL,USA,Cook County,8d14d8cc-d058-4d03-a4eb-0747af90c26c
650,Male,27,San Ignacio,19,never_married,less_than_9th,no_degree,puerto rican,police_officer,Beltran,Diego,Dejesus,54,Florida,PR,USA,Barceloneta Municipio,0706fbf4-cd33-4295-aa07-61e8c4170047
77568,Male,30,Weaver St,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Williams,Donald,L,338,La Marque,TX,USA,Galveston County,e81899a1-2d6a-4294-9597-d404c232b60b
13021,Female,26,W Mallard Dr,,never_married,high_school,no_degree,white,police_officer,Adair,Geraldine,Marie,110,Auburn,NY,USA,Cayuga County,be81b2e4-4f94-4597-a8e2-1884ab105b6c
