zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
39157,Female,32,Bozeman Road,,never_married,some_college,no_degree,black,police_officer,Johnson,Laura,Monique,5,Ridgeland,MS,USA,Madison County,c897befa-9aad-427c-9a4f-f45bed9f1454
89146,Female,32,58th Ln,,married_present,some_college,no_degree,nicaraguan,police_officer,Landaverde,Stephanie,,202,Las Vegas,NV,USA,Clark County,b03afbf3-2637-4aef-b2d5-b3d1cad35797
727,Male,38,54 SE,,never_married,high_school,no_degree,puerto rican,police_officer,Delarosa,Eduardo,,130,Caguas,PR,USA,Caguas Municipio,dbb2b8fc-d47a-42ac-b58a-62a0f409f65d
77014,Male,50,Seven Mile Ln,,married_present,less_than_9th,no_degree,white,police_officer,Mclawhorn,Wayne,Douglas,123,Houston,TX,USA,Harris County,e2ec7eed-0cd8-455a-9c8b-4016e6ce0496
75074,Female,31,Aswan Dr,,married_present,some_college,no_degree,white,police_officer,Jackson,Tamara,Berry,70,Plano,TX,USA,Collin County,8a496ee2-6717-4baa-a175-ec7789f9638b
91748,Male,21,Ivy St,,never_married,associates,no_degree,mexican,police_officer,Suarez,Jose,Cesar,588,Rowland Heights,CA,USA,Los Angeles County,a5073970-86a8-40e9-9b64-b691c102f54b
40511,Male,34,Harvey Street,,never_married,bachelors,business,white,police_officer,Holmes,Brandon,Ryan,235,Lexington,KY,USA,Bourbon County,d4e67ab8-22d9-4b6b-a881-024127db8486
45202,Male,46,Nightshade Dr,,never_married,bachelors,stem_related,white,police_officer,Lee,Mark,Wagner,253,Cincinnati,OH,USA,Hamilton County,b6929294-279f-4394-8a4e-1e896cb58e90
22602,Male,50,Carolina Springs Ct,,married_present,high_school,no_degree,puerto rican,police_officer,Sanchez,Rafael,,18,Winchester,VA,USA,Winchester city,ef4fce1d-f5e5-45a8-99d9-c4bb201b1acf
92801,Male,61,Carousel Dr,,married_present,bachelors,business,mexican,police_officer,Salgado,Joshua,,291,Anaheim,CA,USA,Orange County,3e0f7953-6550-4880-8984-1e4e9f7ed5cb
12401,Female,65,North Main Street,,married_present,high_school,no_degree,black,police_officer,Walton,Latoria,Marie,310,Kingston,NY,USA,Ulster County,bf376983-5a19-43d9-b282-212af8103bf0
29624,Male,20,Cashdon Drive,1A,never_married,less_than_9th,no_degree,black,police_officer,Perkins,Larry,M,61,Anderson,SC,USA,Anderson County,508b9ba6-1e0a-4c17-a478-59b01bccb828
43213,Male,54,Buttles Ave,,married_present,high_school,no_degree,black,police_officer,Gray,Michael,Kevon,97,Columbus,OH,USA,Franklin County,733f1085-03ba-4aa8-8ca0-bd15a98a3e3e
12790,Female,38,Astoria Blvd,,married_present,high_school,no_degree,spaniard,police_officer,Robaina,Jennifer,,13,Wurtsboro,NY,USA,Sullivan County,f1912c1a-ff37-4847-baff-ab66a96ed915
40075,Male,62,Crested Coral Drive,,married_present,high_school,no_degree,white,police_officer,Cornel,John,T,482,Turners Station,KY,USA,Henry County,70286cab-fe75-471a-86de-09dafd3751c6
23510,Male,26,Haystack Way,,never_married,bachelors,arts_humanities,white,police_officer,Libby,Mannuel,W,138,Norfolk,VA,USA,Norfolk city,32145de0-2b30-4c65-95b0-8ea211dbf921
83607,Male,27,N Kristen Way,,married_present,high_school,no_degree,colombian,police_officer,Lugones,Ramon,,56,Caldwell,ID,USA,Payette County,3c6b939e-e792-4755-a664-9d26c1e9a988
78109,Male,56,Lawndale Avenue,,divorced,graduate,arts_humanities,white,police_officer,Childress,Francis,R,84,Converse,TX,USA,Bexar County,2f99d614-ddb1-48bc-81c9-054566685ccb
45434,Male,39,Crystal Lake Road,,never_married,bachelors,arts_humanities,white,police_officer,Flick,Keith,D,63,Dayton,OH,USA,Greene County,442b6d88-36f7-4b05-b89f-5721f4bde6db
72113,Male,33,Lakehill Ct,,married_present,bachelors,arts_humanities,black,police_officer,Quick,Raynold,,339,Maumelle,AR,USA,Pulaski County,c97536e1-2075-45e6-b5ba-48e86c896db9
60634,Female,42,W 19th Ave,,married_present,bachelors,arts_humanities,mexican,police_officer,Cuevas,Gina,Demi,29,Chicago,IL,USA,Cook County,7ad122c3-4faa-4909-9744-c14665d974fa
33974,Female,42,Petteway Dr,,separated,high_school,no_degree,black,police_officer,Robinson,Beverley,,81,Lehigh Acres,FL,USA,Lee County,5535022c-b3db-43c9-a42b-81396b911f1e
44618,Male,18,8th St,,never_married,less_than_9th,no_degree,white,police_officer,Parker,David,T,438,Dalton,OH,USA,Wayne County,13778c41-da0b-45c9-8aba-951aa0f22f88
19533,Male,35,Malling Dr,,married_present,high_school,no_degree,white,police_officer,David,David,Charles,147,Leesport,PA,USA,Berks County,8380a8fc-5240-41f2-80bc-2234e5342d70
92595,Female,48,Garden St,,never_married,some_college,no_degree,white,police_officer,Ibos,Susie,Susanne,120,Wildomar,CA,USA,Riverside County,118c23b1-122b-4be1-b29a-de4b4f90d218
40004,Male,60,Lake Road,104C,divorced,bachelors,business,white,police_officer,Hughes,Danny,Carl,418,Bardstown,KY,USA,Nelson County,67c3bbde-a61f-4976-8e2d-28414061a157
13211,Male,30,Broadway,,never_married,bachelors,education,white,police_officer,Gambino,Anthony,D,451,Syracuse,NY,USA,Onondaga County,82dd2869-1dbe-4554-807c-dd73abab9bc2
89130,Male,61,"83854, Post Falls, Id, Usa",306,married_present,bachelors,business,argentinean,police_officer,Tanon,Albyn,Morais,55,Las Vegas,NV,USA,Clark County,59955633-1804-44eb-9007-f6ddbb33331f
30039,Female,23,Mitchells Ridge Dr,,never_married,some_college,no_degree,east asian,police_officer,Chen,Sook,,45,Snellville,GA,USA,Gwinnett County,3e943da5-cd1d-4400-8853-b672416f52e3
10466,Male,64,179 St,,never_married,bachelors,arts_humanities,black,police_officer,Hunter,Michael,,273,Bronx,NY,USA,Bronx County,f9dfe4cd-36db-4403-960e-5d0bb5a95073
72103,Male,51,Eastway Drive,,married_present,high_school,no_degree,white,police_officer,Baroni,Allen,Gary,420,Mabelvale,AR,USA,Saline County,265cc4d1-af65-4ba0-8bb8-cd86d449394c
58701,Male,26,E 7th Ave,,never_married,some_college,no_degree,white,police_officer,Thompson,Radley,Timms,252,Minot,ND,USA,Ward County,83a9d258-9069-402e-a0d2-694e7469ad2a
80910,Male,38,E Iliff Ave,,never_married,some_college,no_degree,white,police_officer,Richmond,Gene,,134,Colorado Springs,CO,USA,El Paso County,ba9ea769-4701-4e79-8d6a-2ddb46156c2b
95458,Male,26,Hillview Ridge Ln,,never_married,some_college,no_degree,white,police_officer,Fisher,Jon,Ralph,24,Lucerne,CA,USA,Lake County,7890d9fe-6b68-48d0-baa1-7d21bd878725
8854,Male,54,Manchester Dr,,married_present,high_school,no_degree,dominican,police_officer,Garcia,Joel,T,110,Piscataway,NJ,USA,Middlesex County,809a38f9-b40f-437b-b3c1-9cbd62e7c954
89130,Male,37,Tri Hill Frontage Road,,married_present,some_college,no_degree,white,police_officer,Boylan,Douglas,D,114,Las Vegas,NV,USA,Clark County,030332ea-559e-4131-ba86-5ec096694e65
17347,Male,38,Auth Rd,,married_present,bachelors,education,white,police_officer,Arledge,Lance,David,230,Mount Wolf,PA,USA,York County,4d429338-5f70-4dc7-9a6d-9f755691d087
68516,Male,41,Covey Lane,Apt C,married_present,bachelors,arts_humanities,white,police_officer,Benkhatar,Eugene,Hill,200,Lincoln,NE,USA,Lancaster County,b4a1c54a-6ac4-494e-9568-9a5177aa3511
32507,Male,58,Eagle Rock Cir,,married_present,associates,no_degree,white,police_officer,Kinlaw,James,Jacob,3,Pensacola,FL,USA,Escambia County,4f48d3e7-7ba6-4085-bd69-270ec6a2dd75
46902,Male,63,Keith Lane,,divorced,graduate,business,white,police_officer,Wack,Michael,Michael,23,Kokomo,IN,USA,Tipton County,e075570f-21ef-46bb-81f1-77529b0b7110
31326,Male,62,W Burton St,,married_present,high_school,no_degree,white,police_officer,Schwab,Anthony,D,596,Rincon,GA,USA,Effingham County,1f14d63a-ec7d-4c33-aa3a-fc2196170a4a
75220,Female,25,Marble Creek Dr,,never_married,some_college,no_degree,colombian,police_officer,Martinez,Maria,Salma,54,Dallas,TX,USA,Dallas County,78a9da63-1d1c-4f44-a919-343839abd876
11742,Male,38,West Creek Lane,,married_present,associates,no_degree,white,police_officer,Wright,Zachary,Franklin,34,Holtsville,NY,USA,Suffolk County,2b0187a9-22f7-4cee-a9ba-2e9c934ffad7
46914,Male,45,Blyth Dr,,married_present,high_school,no_degree,white,police_officer,Brown,Frederick,Ray,36,Bunker Hill,IN,USA,Miami County,ae8ee317-5c7d-44f3-acc4-e5916bff7dba
68601,Female,43,Whipperwill St,,divorced,high_school,no_degree,white,police_officer,Datena,Susan,S,244,Columbus,NE,USA,Colfax County,883f8eb5-5b4a-457f-aab9-af980736eee2
34608,Male,60,SW 18th Ave,402N,widowed,high_school,no_degree,dominican,police_officer,Aquino,Carlos,Esteban,182,Spring Hill,FL,USA,Hernando County,fad95eda-7d7d-4445-9205-5338844dc346
76009,Male,44,W Mondragone Ln,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Lee,Christopher,W,388,Alvarado,TX,USA,Johnson County,fc2d41d7-d22a-4316-82ca-50f9d3f43a1d
77008,Male,29,North Arrowhead Drive,,married_present,bachelors,stem,mexican,police_officer,Torrespino,Jose,,86,Houston,TX,USA,Harris County,dce7d9de-411e-48f2-afc3-0239b4a405e8
91901,Male,53,Hillgate Ave,,married_present,bachelors,arts_humanities,white,police_officer,Reilly,Muhamad,Lee,828,Alpine,CA,USA,San Diego County,d44889b1-f78f-43da-81d2-e989ad216cec
87144,Male,55,Lynnbrook Drive,,married_present,high_school,no_degree,mexican,police_officer,Sanchez,Luiz,Joe,570,Rio Rancho,NM,USA,Bernalillo County,bfd22010-0145-4c49-bbbe-9073577834b5
93444,Male,55,W Beech St W,,married_present,high_school,no_degree,mexican,police_officer,Ramirez,Benilde,,140,Nipomo,CA,USA,San Luis Obispo County,995feb74-8bdb-4565-a3da-ec298b36a5f9
84003,Male,25,Donner Dr,,married_present,bachelors,business,white,police_officer,Westerman,Duane,W,34,American Fork,UT,USA,Utah County,2decba90-a5f4-4bd0-8126-8fcbeda7b682
42301,Male,65,Duggin Switch Rd,,married_present,some_college,no_degree,white,police_officer,Walden,Charles,J,1387,Owensboro,KY,USA,McLean County,a5da7232-6f4f-450f-87d9-6ab878da4566
31558,Male,48,Wible Run,,married_present,bachelors,business,white,police_officer,Mcdonnell,Colin,Moustafa,319,Saint Marys,GA,USA,Camden County,d0bb0c2b-85e9-4514-af22-1e64f8bacd41
32210,Male,63,Serrano Way,,divorced,bachelors,arts_humanities,white,police_officer,Landis,David,M,70,Jacksonville,FL,USA,Duval County,55f08bd2-7f06-4ae7-8d5f-cb8a575768c0
10706,Male,25,Lafayette Road,101,married_present,some_college,no_degree,white,police_officer,Sanders,Samuel,Kuenn,4,Hastings On Hudson,NY,USA,Westchester County,3cd934fa-d052-4d7b-9a3b-f20a3f5b174f
77583,Male,55,Hickory Terrace,,married_present,high_school,no_degree,southeast asian,police_officer,Iglio,Danilo,Viet,1,Rosharon,TX,USA,Fort Bend County,8613f8a0-e37e-4e47-b33e-c83b4b318db9
36567,Female,37,Old Parsonage Ct,,married_present,high_school,no_degree,white,police_officer,Holder,Renate,,22,Robertsdale,AL,USA,Baldwin County,0e47d506-78a0-4e6d-8644-05786f6af898
60458,Male,53,S 9th St,102 Apt,married_present,some_college,no_degree,white,police_officer,Pierce,Jason,M,86,Justice,IL,USA,Cook County,e179a6b2-16b7-437e-b3ae-82255462282f
11211,Male,29,Princess Ave,,never_married,bachelors,arts_humanities,black,police_officer,Warner,Bobby,Anthony,54,Brooklyn,NY,USA,Kings County,94b39515-abbd-4c27-befc-dc76400b0f2b
78704,Male,32,New Mexico State Road 313,,married_present,high_school,no_degree,white,police_officer,Mccraw,Ronald,,55,Austin,TX,USA,Travis County,6be1007d-229e-4239-8e16-3a2fc9c35b7b
33351,Male,55,Woodbourne Pl,,never_married,graduate,arts_humanities,black,police_officer,Burwell,Frank,Yashar,7,Fort Lauderdale,FL,USA,Broward County,1ce93708-9fe5-4ef7-b6f7-1266854c39c4
24248,Male,47,Center Point Rd N,,divorced,associates,no_degree,white,police_officer,Conklin,Leon,,511,Ewing,VA,USA,Lee County,92e86a1d-837b-44fb-9677-0c3be14bad3c
23508,Male,45,Alma Avenue,,married_present,associates,no_degree,black,police_officer,Cobb,Brandon,Maxwell,148,Norfolk,VA,USA,Norfolk city,290c83d4-bead-402b-9345-c664a0e2515d
34683,Male,43,Fox Hollow Dr,,married_present,bachelors,stem_related,white,police_officer,Hines,Claude,Patrick,134,Palm Harbor,FL,USA,Pinellas County,6c58a42a-7c84-4fa1-b23d-396c99844215
71303,Male,60,Gold Place Rd,,married_present,high_school,no_degree,white,police_officer,Valentini,Zachary,Ricardo,280,Alexandria,LA,USA,Rapides Parish,e6d104c8-50e4-4549-aa9f-49b08883848c
76905,Male,22,West Sweetwater Avenue,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Brafford,Randal,Miles,321,San Angelo,TX,USA,Coke County,2280056a-2388-455d-afff-cc8ef882faf5
27012,Male,54,Merriman Rd,,married_present,graduate,business,white,police_officer,Aponte,Lucas,Matthew,375,Clemmons,NC,USA,Davidson County,b4af7af4-609c-4a0c-b08a-f4fcc1cbd2b3
34952,Male,63,N US Highway 41,,married_present,high_school,no_degree,black,police_officer,Ford,Jerry,,53,Port Saint Lucie,FL,USA,St. Lucie County,7f1ed569-29f0-46e4-a41b-5e414a78fda3
95380,Male,60,E Court Ln,,divorced,high_school,no_degree,mexican,police_officer,Puccio,Pedro,Acevedo,205,Turlock,CA,USA,Stanislaus County,592d2c1d-e134-49b2-a4e9-a9dd9a1a9436
20002,Male,35,Garrett Lake Dr,,married_present,bachelors,arts_humanities,white,police_officer,Ramsey,George,Lee,205,Washington,DC,USA,District of Columbia,c8d7acb7-d456-4bf1-851a-ed0966b9154f
82072,Male,60,S Hoback Junction South Road,,widowed,high_school,no_degree,white,police_officer,Cheney,Paul,Kai,160,Laramie,WY,USA,Albany County,dfab8b92-d2d2-4d9a-a73a-6e0872fb9cb1
34761,Male,37,Cranwood Dr,Apt 6107,married_present,high_school,no_degree,honduran,police_officer,Jimenez,Omar,,456,Ocoee,FL,USA,Orange County,41da28e1-a3bc-42bd-a74a-479216058af8
48236,Male,24,Beal Way,,never_married,high_school,no_degree,white,police_officer,Hayter,Richard,Mayer,63,Grosse Pointe,MI,USA,Wayne County,e4b85dab-3375-4325-8019-0aef9c392724
27513,Male,61,Carver Dr,,married_present,graduate,stem,south asian,police_officer,Jetwani,Isaias,Govind,231,Cary,NC,USA,Wake County,418859b2-2e1a-4140-a709-cfa6423a72fd
98391,Male,46,North Jersey Street,,never_married,bachelors,arts_humanities,white,police_officer,Summerlin,Tanner,W,524,Bonney Lake,WA,USA,Pierce County,152e616c-a691-428a-b3ce-4b9a859cb79b
73013,Male,40,County Road 19,,married_present,bachelors,education,white,police_officer,Schrum,Dominic,Magee,229,Edmond,OK,USA,Oklahoma County,9ec2d851-42b1-490d-9309-c86b510d1dc8
77840,Male,22,East Campo Bello Drive,,never_married,some_college,no_degree,white,police_officer,Gragg,William,William,392,College Station,TX,USA,Brazos County,9ca725dc-9d0c-4048-9254-e1a1014b681b
33323,Male,60,SW 84th Ter,,married_present,bachelors,arts_humanities,venezuelan,police_officer,Montanezrivera,Orlando,Gabriel,101,Fort Lauderdale,FL,USA,Broward County,0f4eaf68-2a25-40e3-80b8-aa0db80ddcc0
98271,Male,28,E Walnut St,58 Apt,married_present,high_school,no_degree,white,police_officer,Sturgess,Brian,G,75,Marysville,WA,USA,Snohomish County,e163a299-3fdd-4019-ac46-0dd6e0c60451
19008,Male,63,Atlantic Avenue,,married_present,some_college,no_degree,white,police_officer,Brewer,Scott,,3,Broomall,PA,USA,Delaware County,8beeafe3-2dc1-43e6-a904-2dfd92317026
24112,Male,30,Bamberg Rd,,married_present,associates,no_degree,black,police_officer,Williams,Ransford,Darron,94,Martinsville,VA,USA,Henry County,4ec29499-a79f-4dde-abcf-81a46efc2e41
18504,Male,55,Main Road,,married_present,bachelors,stem_related,mexican,police_officer,Benitezgonzalez,Geisha,Jose,102,Scranton,PA,USA,Lackawanna County,7e86ed4e-7c51-4a05-87e9-057daf2f8dea
6513,Male,53,Poor Farm Rd,Unit 8,never_married,high_school,no_degree,white,police_officer,Smith,Michael,Eugene,806,New Haven,CT,USA,New Haven County,cabff71e-244b-4352-a514-3573b05dd04a
7201,Male,29,Wrightstown Road,,never_married,associates,no_degree,colombian,police_officer,Muniz,Ivan,,57,Elizabeth,NJ,USA,Essex County,ed6c444a-41d4-42f5-885e-e217d1383168
33312,Male,21,Haddock Rd,,never_married,some_college,no_degree,white,police_officer,Hudson,Norman,T,290,Fort Lauderdale,FL,USA,Broward County,e5efe5a6-cf6a-4ec0-88a9-727d9c2e580c
25526,Female,37,Highway 91,,married_present,bachelors,education,white,police_officer,Fikry,Emily,Jacqueline,21,Hurricane,WV,USA,Putnam County,ee5e2345-2227-48c2-a865-19ac53499eea
61364,Male,57,Rolling Hills Drive,,married_present,high_school,no_degree,white,police_officer,Horton,Lawrence,Dunn,185,Streator,IL,USA,LaSalle County,59fdcb77-2bae-4593-b68a-30ae3f1f613d
37179,Male,41,Laughing Gull Terrace,,divorced,bachelors,arts_humanities,white,police_officer,Flood,Cody,Keith,141,Thompsons Station,TN,USA,Williamson County,bf8c2636-a448-4dad-a223-ad66210c7bb8
85259,Male,22,West Chandler Boulevard,,never_married,high_school,no_degree,mexican,police_officer,Benitez,Marcello,L,29,Scottsdale,AZ,USA,Maricopa County,6a3fc116-1b5c-47b4-a650-3643cb6eec6d
8088,Male,37,Scottsville Road,,married_present,high_school,no_degree,white,police_officer,Nelson,Daniel,D,35,Vincentown,NJ,USA,Burlington County,cd13e7c4-b3e8-4098-a278-9ef6ee6ebf45
90001,Male,34,E Magnolia Blvd H,,never_married,less_than_9th,no_degree,black,police_officer,Harris,George,Karl,165,Los Angeles,CA,USA,Los Angeles County,b6a06876-4ff2-4e9a-a1cc-4050280d6c22
80602,Male,58,Glenmoor Cir,,married_present,some_college,no_degree,mexican,police_officer,Ramirez,Luis,,57,Brighton,CO,USA,Adams County,6f22f6b7-c2c5-4872-a9c4-26f399829f78
29936,Male,33,Blue Sky Dr,,never_married,bachelors,arts_humanities,white,police_officer,Christovich,Terry,Ryan,84,Ridgeland,SC,USA,Beaufort County,ba61c44b-be20-4111-abbe-d5fc63445855
2723,Male,26,Wood Duck Road,2R,divorced,high_school,no_degree,puerto rican,police_officer,Berrios,Abel,Antonio,1102,Fall River,MA,USA,Bristol County,f5612260-ea28-4962-b10d-cdf7fb5893ef
43035,Female,57,W Broad St,,married_present,bachelors,business,white,police_officer,Crawford,Tracy,Lemae,91,Lewis Center,OH,USA,Delaware County,df9da841-b978-482f-b252-acbccbd4ae90
4616,Female,46,Twin Lakes Rd,,married_present,high_school,no_degree,white,police_officer,Maguire,Wanda,Y,67,Brooklin,ME,USA,Hancock County,cdc71874-2e65-4908-9e67-118ebb822c73
29541,Male,71,Leafstone Dr,,divorced,high_school,no_degree,mexican,police_officer,Camacho,Jorge,,611,Effingham,SC,USA,Florence County,9ddd9831-5d2f-4bcd-8786-ff8761700894
66044,Male,69,Drury La,,separated,bachelors,arts_humanities,white,police_officer,Davis,Brian,M,71,Lawrence,KS,USA,Douglas County,4678ced9-4c74-4323-9bf8-31a8b4593cae
85041,Male,60,Fm 134,,married_present,9th_12th_no_diploma,no_degree,mexican,police_officer,Perez,Bryant,Cesar,32,Phoenix,AZ,USA,Maricopa County,2b8c41e8-d5a5-443b-b387-b057d355e1cf
78210,Male,54,James Rd,,married_present,high_school,no_degree,mexican,police_officer,Oyola,Robert,,43,San Antonio,TX,USA,Bexar County,11861277-d23e-4de9-82c5-6a02d341223e
80239,Male,18,S Osceola Way,,never_married,less_than_9th,no_degree,white,police_officer,Madden,Robert,Lorenz,165,Denver,CO,USA,Denver County,95a14da1-c7a9-4ef7-8d09-f04196051c33
96797,Male,60,Wailea Alanui Dr,,married_present,some_college,no_degree,southeast asian,police_officer,Torres,Ahmaad,Nguyen,6,Waipahu,HI,USA,Honolulu County,b4e955f9-ccfc-4c31-84da-b393bf167ce6
85204,Male,62,East Dragoon Circle,,married_present,high_school,no_degree,guatemalan,police_officer,Cabassa,Carlos,,73,Mesa,AZ,USA,Maricopa County,8ffc793f-af42-45da-9dd9-8a742fe80ba3
33709,Male,55,Batlin Ave,,never_married,high_school,no_degree,white,police_officer,Hart,Kenneth,R,580,Saint Petersburg,FL,USA,Pinellas County,a1d985cc-29a1-4aaa-a818-97a3d16850d1
45208,Male,59,Lewis Ct,,divorced,bachelors,education,white,police_officer,Reyes,Danny,David,37,Cincinnati,OH,USA,Hamilton County,3f9dd064-9400-49c9-bb89-2ac002b3beae
33615,Male,51,Woodlawn Ave,,married_present,less_than_9th,no_degree,black,police_officer,Raines,Clyde,Andrie,4,Tampa,FL,USA,Hillsborough County,74aee944-6ffd-485c-8a93-3d3df1cd20c9
32656,Male,28,Skyblue Ln,,never_married,some_college,no_degree,white,police_officer,Holland,Randall,Thomas,56,Keystone Heights,FL,USA,Putnam County,73030739-6d38-4ec6-a593-63529111a652
22046,Male,51,Brentwood Pointe,,married_present,some_college,no_degree,guatemalan,police_officer,Zorrilla,Rainier,,170,Falls Church,VA,USA,Arlington County,bf7d0b0f-8f67-45ca-b769-68904cf6afe1
8742,Male,29,Gwynns Falls Pkwy,,never_married,bachelors,stem_related,white,police_officer,Hartsoe,Walter,Loyd,512,Point Pleasant Beach,NJ,USA,Ocean County,fe5f327c-ef0c-4526-a553-81b4f4857c14
2127,Male,26,Locust Road,,never_married,graduate,education,black,police_officer,Ashe,Grant,Poston,261,South Boston,MA,USA,Suffolk County,d2fb8408-cfd9-4ba7-8a96-0c8a938ab5aa
98310,Male,24,62nd Dr NE,,never_married,less_than_9th,no_degree,argentinean,police_officer,Amico,Miguel,,491,Bremerton,WA,USA,Kitsap County,e59ee160-4f8b-45c7-9d24-08d8adf023c8
55412,Male,43,Holly Ln,,widowed,high_school,no_degree,white,police_officer,Haley,Donald,M,11,Minneapolis,MN,USA,Hennepin County,58d50af0-eaf3-4681-bf57-5711103e3b6b
62233,Male,37,Lake Grove Rd,,never_married,associates,no_degree,mexican,police_officer,Quiroz,Carlos,,19,Chester,IL,USA,Randolph County,5b426f4a-6718-4924-b6be-0564c3872ab2
78251,Male,51,Young St,5,never_married,some_college,no_degree,mexican,police_officer,Trejos,Ralph,Alberto,180,San Antonio,TX,USA,Bexar County,3ca21d9c-b99a-4ec4-9ca2-c49d11bda16b
92881,Male,26,Robin Dr,Ste 440,married_present,associates,no_degree,mexican,police_officer,Saraiva,Cristian,G,90,Corona,CA,USA,Riverside County,568da467-978e-414c-8279-5feb7f12eaf8
12052,Male,60,Jacksonville Smithville Road,,married_present,some_college,no_degree,hispanic or latino other,police_officer,Lambar,Cesar,,179,Cropseyville,NY,USA,Rensselaer County,31b917b1-2060-4953-993b-80b06c134e43
24018,Male,54,Dixie Cir,,married_present,graduate,arts_humanities,white,police_officer,Guerzo,Nathan,William,442,Roanoke,VA,USA,Salem city,271a9b6b-fc92-4de4-b247-3d2bd536e401
10989,Male,63,Homestead St,,married_present,bachelors,stem,white,police_officer,Foster,Bruce,W,129,Valley Cottage,NY,USA,Rockland County,fed9be4f-a302-40e4-a142-2e2052ee1058
30543,Male,42,Blue Ridge Cir NE,,married_present,less_than_9th,no_degree,mexican,police_officer,Medina,Jose,,92,Gillsville,GA,USA,Hall County,a8ed6460-ea0a-4ac6-bfb4-95515ed87aab
87401,Male,40,Sunflower Run,,divorced,high_school,no_degree,mexican,police_officer,Familia,Osman,M,694,Farmington,NM,USA,San Juan County,bcead392-653c-4f77-acb2-9ee23c0f9132
95133,Male,42,N Marty Ave,,married_present,associates,no_degree,south asian,police_officer,Beck,Raees,Nam,14,San Jose,CA,USA,Santa Clara County,985c939f-d3c5-45f3-9eb4-817cb90b6db9
60548,Female,28,North Janssen Avenue,,married_present,bachelors,arts_humanities,mexican,police_officer,Perticone,Dina,,156,Sandwich,IL,USA,Kendall County,0fffdead-190d-4fab-820d-87af24a415d8
93908,Male,31,Sedgefield Ave,,married_present,bachelors,arts_humanities,mexican,police_officer,Machado,Jose,D,276,Salinas,CA,USA,Monterey County,1c4ff972-2d61-47ad-8561-9b9eeb910897
11758,Male,38,Industry Ln,,married_present,high_school,no_degree,white,police_officer,Brown,Gordon,Allen,54,Massapequa,NY,USA,Nassau County,28462f99-a5ea-498e-b926-fd898ae9b15c
28214,Female,48,Garvey Drive,,married_present,bachelors,education,black,police_officer,Jenkins,Shaquanna,Marie,102,Charlotte,NC,USA,Mecklenburg County,aed3fbf5-2336-47f5-9ddd-0141d408042d
22003,Male,25,Ebert Dr,,married_present,high_school,no_degree,white,police_officer,Barnett,Michael,L,129,Annandale,VA,USA,Fairfax County,79855736-87b0-4dca-94d1-12b36694b485
33542,Male,31,Waterbend Trl,,married_present,bachelors,business,east asian,police_officer,Lin,Long,Ja,89,Zephyrhills,FL,USA,Pasco County,4c7c30aa-d08a-4aa1-9607-9720973d65c8
84015,Male,34,W Ohio Ave,,married_present,high_school,no_degree,white,police_officer,Hudson,Allen,Freyou,183,Clearfield,UT,USA,Davis County,430b5dbf-26f2-4b79-b510-786a20a95715
99615,Male,47,Breakaway Rd,,married_present,bachelors,arts_humanities,mexican,police_officer,Rodriguez,Alfonso,Wilson,505,Kodiak,AK,USA,Kodiak Island Borough,5de81763-8c6f-4e35-a074-2e6ddda63014
6112,Male,60,Union Street,,divorced,high_school,no_degree,black,police_officer,Loney,Winston,Amoako,434,Hartford,CT,USA,Hartford County,84a63932-5224-40af-a4f1-c1113f3e39a7
85009,Male,24,E Diamondback Ln,,never_married,9th_12th_no_diploma,no_degree,mexican,police_officer,Pereira,Gerardo,,152,Phoenix,AZ,USA,Maricopa County,b193f62e-01b6-416a-a6e3-d03ba21542b0
30263,Male,51,Pensacola Pl,,married_present,high_school,no_degree,black,police_officer,Sinclair,Earnest,,76,Newnan,GA,USA,Coweta County,9a031f52-1b43-4679-88a0-430e00ea27c6
60060,Male,31,Harewood Dr North,,never_married,high_school,no_degree,mexican,police_officer,Diaz,Pedro,Gonzalez,411,Mundelein,IL,USA,Lake County,32c5d68e-154a-4b18-8807-89cf0052e40c
35175,Male,26,Fox Trce,,married_present,some_college,no_degree,white,police_officer,Achord,Judson,Scott,13,Union Grove,AL,USA,Morgan County,8aa6446a-3402-4a8f-a76a-507c11ab227b
14456,Male,63,County Road 155,,divorced,associates,no_degree,white,police_officer,Haddad,Michael,Richard,298,Geneva,NY,USA,Seneca County,b9e0070c-5544-454f-a1e4-0f5c1c0f876e
41035,Male,26,Cypress Woods Drive,,never_married,some_college,no_degree,white,police_officer,Stlaurent,Paul,Orson,210,Dry Ridge,KY,USA,Owen County,e2578413-ec59-4daf-8423-2efffd82813b
78572,Male,28,Sterling Garden Ln,,never_married,high_school,no_degree,mexican,police_officer,Campos,Rafael,Roberto,57,Mission,TX,USA,Hidalgo County,e8fa48e2-98f9-4e41-a28a-770cccec2fcd
49249,Male,54,Cr 2550 N,,married_present,high_school,no_degree,white,police_officer,Bulluck,Richard,Franklin,44,Jerome,MI,USA,Hillsdale County,ccd516ce-2e52-44f3-9ae0-623b00da1619
51534,Male,22,N 154th Ave,,never_married,some_college,no_degree,white,police_officer,Glick,Robert,W,62,Glenwood,IA,USA,Mills County,050ae7c5-9138-42ca-bf01-001cafb77137
